id,user_id,subtotal,delivery_fee,tax,total,status,customer_name,address,phone,payment_method,created_at
SYN003859,48,4395.0,0.0,351.6,4746.6,delivered,Ankita Patel,436 Park Street,+91 8181765519,upi,2025-12-02T08:46:25.912Z
SYN003860,48,2711.0,0.0,216.88,2927.88,delivered,Ankita Patel,408 Salt Lake,+91 8633018363,upi,2026-08-03T08:46:25.912Z
SYN003861,48,4219.0,0.0,337.52,4556.52,delivered,Ankita Patel,180 Nehru Nagar,+91 8925422507,upi,2026-07-26T08:46:25.912Z
SYN003862,48,3257.0,0.0,260.56,3517.56,delivered,Ankita Patel,300 Banjara Hills,+91 8468132365,card,2026-03-25T08:46:25.912Z
SYN003863,48,3421.0,0.0,273.68,3694.68,delivered,Ankita Patel,101 Andheri West,+91 7006167840,card,2026-06-25T08:46:25.912Z
SYN003864,48,3723.0,0.0,297.84,4020.84,delivered,Ankita Patel,171 Salt Lake,+91 7541398419,upi,2026-03-23T08:46:25.912Z
SYN003865,48,4022.0,0.0,321.76,4343.76,delivered,Ankita Patel,302 Banjara Hills,+91 8003177967,card,2026-03-19T08:46:25.912Z
SYN003866,48,2604.0,0.0,208.32,2812.32,delivered,Ankita Patel,472 Gandhi Path,+91 8196150604,card,2026-04-08T08:46:25.912Z
SYN003867,48,4205.0,0.0,336.4,4541.4,delivered,Ankita Patel,100 Brigade Road,+91 7022137165,cash,2026-04-16T08:46:25.912Z
SYN003868,48,3319.0,0.0,265.52,3584.52,delivered,Ankita Patel,239 Koramangala,+91 7433920062,cash,2026-06-13T08:46:25.912Z
SYN003869,48,3313.0,0.0,265.04,3578.04,delivered,Ankita Patel,302 Nehru Nagar,+91 8870118177,cash,2026-05-06T08:46:25.912Z
SYN003870,48,3871.0,0.0,309.68,4180.68,delivered,Ankita Patel,428 Laxmi Nagar,+91 9824732116,cash,2026-06-18T08:46:25.912Z
SYN003871,49,676.0,0.0,54.08,730.08,delivered,Kunal Iyer,299 Koramangala,+91 8971112451,upi,2025-12-23T08:46:25.912Z
SYN003872,49,1323.0,0.0,105.84,1428.84,delivered,Kunal Iyer,190 Park Street,+91 7693346380,upi,2026-04-19T08:46:25.912Z
SYN003873,49,3678.0,0.0,294.24,3972.24,delivered,Kunal Iyer,258 Koramangala,+91 8317946247,cash,2026-08-06T08:46:25.912Z
SYN003874,49,1143.0,0.0,91.44,1234.44,delivered,Kunal Iyer,335 Gandhi Path,+91 8157394119,upi,2025-11-23T08:46:25.912Z
SYN003875,49,2640.0,0.0,211.2,2851.2,delivered,Kunal Iyer,392 Laxmi Nagar,+91 8147162505,cash,2025-09-27T08:46:25.912Z
SYN003876,49,1491.0,0.0,119.28,1610.28,delivered,Kunal Iyer,376 Salt Lake,+91 7073230860,card,2025-10-12T08:46:25.912Z
SYN003877,49,904.0,0.0,72.32,976.32,delivered,Kunal Iyer,432 Laxmi Nagar,+91 9489263194,upi,2026-05-18T08:46:25.912Z
SYN003878,49,1476.0,0.0,118.08,1594.08,delivered,Kunal Iyer,45 Gandhi Path,+91 7469616356,cash,2025-09-19T08:46:25.912Z
SYN003879,49,1245.0,0.0,99.6,1344.6,delivered,Kunal Iyer,5 Park Street,+91 9456742054,upi,2025-11-20T08:46:25.912Z
SYN003880,49,1046.0,0.0,83.68,1129.68,delivered,Kunal Iyer,442 MG Road,+91 7234314428,cash,2026-08-15T08:46:25.912Z
SYN003881,49,1541.0,0.0,123.28,1664.28,delivered,Kunal Iyer,58 MG Road,+91 7230076005,cash,2026-06-17T08:46:25.912Z
SYN003882,49,2341.0,0.0,187.28,2528.28,delivered,Kunal Iyer,123 Brigade Road,+91 8713650061,cash,2026-06-08T08:46:25.912Z
SYN003883,49,1243.0,0.0,99.44,1342.44,delivered,Kunal Iyer,411 Koramangala,+91 7093245549,upi,2025-09-20T08:46:25.912Z
SYN003884,49,695.0,0.0,55.6,750.6,delivered,Kunal Iyer,198 Salt Lake,+91 8626696228,card,2026-03-28T08:46:25.912Z
SYN003885,49,1382.0,0.0,110.56,1492.56,delivered,Kunal Iyer,194 Koramangala,+91 8464857235,upi,2025-12-13T08:46:25.912Z
SYN003886,49,356.0,49.0,28.48,433.48,delivered,Kunal Iyer,234 MG Road,+91 7524385425,card,2026-01-21T08:46:25.912Z
SYN003887,49,1095.0,0.0,87.6,1182.6,delivered,Kunal Iyer,355 Nehru Nagar,+91 7413020251,card,2026-01-16T08:46:25.912Z
SYN003888,49,1076.0,0.0,86.08,1162.08,delivered,Kunal Iyer,119 Nehru Nagar,+91 8937511694,card,2026-02-20T08:46:25.912Z
SYN003889,49,996.0,0.0,79.68,1075.68,delivered,Kunal Iyer,75 Banjara Hills,+91 7588447197,card,2026-04-04T08:46:25.912Z
SYN003890,49,2291.0,0.0,183.28,2474.28,delivered,Kunal Iyer,268 Koramangala,+91 8259541231,cash,2025-09-14T08:46:25.912Z
SYN003891,50,4514.0,0.0,361.12,4875.12,delivered,Pallavi Singh,106 Koramangala,+91 8194619493,upi,2026-01-21T08:46:25.912Z
SYN003892,50,4537.0,0.0,362.96,4899.96,delivered,Pallavi Singh,119 Brigade Road,+91 9476540566,cash,2026-01-19T08:46:25.912Z
SYN003893,50,3268.0,0.0,261.44,3529.44,delivered,Pallavi Singh,172 Brigade Road,+91 8780598527,cash,2025-09-06T08:46:25.912Z
SYN003894,50,5504.0,0.0,440.32,5944.32,delivered,Pallavi Singh,277 Nehru Nagar,+91 9049337492,cash,2025-10-27T08:46:25.912Z
SYN003895,50,4601.0,0.0,368.08,4969.08,delivered,Pallavi Singh,438 Salt Lake,+91 7560057954,cash,2025-11-22T08:46:25.912Z
SYN003896,50,4042.0,0.0,323.36,4365.36,delivered,Pallavi Singh,404 Park Street,+91 8870570922,upi,2025-12-13T08:46:25.912Z
SYN003897,50,3937.0,0.0,314.96,4251.96,delivered,Pallavi Singh,252 Salt Lake,+91 8025766082,cash,2026-04-23T08:46:25.912Z
SYN003898,50,1490.0,0.0,119.2,1609.2,delivered,Pallavi Singh,324 Koramangala,+91 7977060593,cash,2025-12-17T08:46:25.912Z
SYN003899,50,2881.0,0.0,230.48,3111.48,delivered,Pallavi Singh,479 Park Street,+91 9984824222,cash,2025-11-29T08:46:25.912Z
SYN003900,50,5786.0,0.0,462.88,6248.88,delivered,Pallavi Singh,146 Park Street,+91 7520481000,cash,2026-07-15T08:46:25.912Z
SYN003901,50,3977.0,0.0,318.16,4295.16,delivered,Pallavi Singh,400 Banjara Hills,+91 9234572394,upi,2025-11-16T08:46:25.912Z
SYN003902,50,2846.0,0.0,227.68,3073.68,delivered,Pallavi Singh,89 Koramangala,+91 9060636135,upi,2026-02-08T08:46:25.912Z
SYN003903,50,2034.0,0.0,162.72,2196.72,delivered,Pallavi Singh,235 Koramangala,+91 9345583894,card,2026-03-23T08:46:25.912Z
SYN003904,50,5697.0,0.0,455.76,6152.76,delivered,Pallavi Singh,89 Laxmi Nagar,+91 8207376426,upi,2026-08-07T08:46:25.912Z
SYN003905,50,2959.0,0.0,236.72,3195.72,delivered,Pallavi Singh,391 Andheri West,+91 9197954967,card,2025-10-20T08:46:25.912Z
SYN003906,50,4072.0,0.0,325.76,4397.76,delivered,Pallavi Singh,81 Salt Lake,+91 7659889335,card,2026-07-16T08:46:25.912Z
SYN003907,50,2907.0,0.0,232.56,3139.56,delivered,Pallavi Singh,253 Andheri West,+91 8241221748,upi,2026-03-16T08:46:25.912Z
SYN003908,50,4666.0,0.0,373.28,5039.28,delivered,Pallavi Singh,482 Salt Lake,+91 8832160040,upi,2026-02-06T08:46:25.912Z
SYN003909,50,2590.0,0.0,207.2,2797.2,delivered,Pallavi Singh,151 Brigade Road,+91 8801166481,upi,2025-10-07T08:46:25.912Z
SYN003910,50,1871.0,0.0,149.68,2020.68,delivered,Pallavi Singh,308 MG Road,+91 8372495294,cash,2026-07-01T08:46:25.912Z
SYN003911,50,2325.0,0.0,186.0,2511.0,delivered,Pallavi Singh,48 Laxmi Nagar,+91 7254233039,card,2026-08-06T08:46:25.912Z
SYN003912,50,1650.0,0.0,132.0,1782.0,delivered,Pallavi Singh,352 Andheri West,+91 7522276575,card,2025-10-30T08:46:25.912Z
SYN003913,50,4246.0,0.0,339.68,4585.68,delivered,Pallavi Singh,288 Laxmi Nagar,+91 7935275578,card,2026-03-29T08:46:25.912Z
SYN003914,50,3815.0,0.0,305.2,4120.2,delivered,Pallavi Singh,414 Koramangala,+91 9322618244,upi,2025-12-31T08:46:25.912Z
SYN003915,50,4340.0,0.0,347.2,4687.2,delivered,Pallavi Singh,490 Brigade Road,+91 7467471246,card,2026-08-21T08:46:25.912Z
SYN003916,50,5504.0,0.0,440.32,5944.32,delivered,Pallavi Singh,41 Banjara Hills,+91 8042851288,card,2026-01-18T08:46:25.912Z
SYN003917,50,3299.0,0.0,263.92,3562.92,delivered,Pallavi Singh,142 Andheri West,+91 7035379600,card,2025-10-20T08:46:25.912Z
SYN003918,50,2725.0,0.0,218.0,2943.0,delivered,Pallavi Singh,308 Andheri West,+91 9695954345,cash,2025-12-12T08:46:25.912Z
SYN003919,50,3032.0,0.0,242.56,3274.56,delivered,Pallavi Singh,95 MG Road,+91 9473558412,upi,2025-09-18T08:46:25.912Z
SYN003920,50,4303.0,0.0,344.24,4647.24,delivered,Pallavi Singh,80 Banjara Hills,+91 8381172454,cash,2026-03-24T08:46:25.912Z
SYN003921,50,1694.0,0.0,135.52,1829.52,delivered,Pallavi Singh,80 Andheri West,+91 9338691588,cash,2026-01-29T08:46:25.912Z
SYN003922,50,1899.0,0.0,151.92,2050.92,delivered,Pallavi Singh,277 MG Road,+91 8198381865,card,2025-10-25T08:46:25.912Z
SYN003923,50,3461.0,0.0,276.88,3737.88,delivered,Pallavi Singh,293 Park Street,+91 9947959734,card,2025-10-04T08:46:25.912Z
SYN003924,50,3594.0,0.0,287.52,3881.52,delivered,Pallavi Singh,7 MG Road,+91 7666281170,card,2025-11-14T08:46:25.912Z
SYN003925,50,5390.0,0.0,431.2,5821.2,delivered,Pallavi Singh,326 Gandhi Path,+91 8907567547,upi,2025-11-21T08:46:25.912Z
SYN003926,50,3836.0,0.0,306.88,4142.88,delivered,Pallavi Singh,149 Brigade Road,+91 7981223624,cash,2026-06-27T08:46:25.912Z
SYN003927,50,3542.0,0.0,283.36,3825.36,delivered,Pallavi Singh,64 Brigade Road,+91 9196147362,cash,2025-10-28T08:46:25.912Z
SYN003928,50,2207.0,0.0,176.56,2383.56,delivered,Pallavi Singh,375 Gandhi Path,+91 8355240938,card,2025-12-01T08:46:25.912Z
SYN003929,50,4531.0,0.0,362.48,4893.48,delivered,Pallavi Singh,413 Brigade Road,+91 7004078069,card,2026-01-18T08:46:25.912Z
SYN003930,50,2438.0,0.0,195.04,2633.04,delivered,Pallavi Singh,215 Laxmi Nagar,+91 8817092990,cash,2026-05-04T08:46:25.912Z
SYN003931,50,4157.0,0.0,332.56,4489.56,delivered,Pallavi Singh,355 Nehru Nagar,+91 8150872088,upi,2026-08-14T08:46:25.912Z
SYN003932,50,3907.0,0.0,312.56,4219.56,delivered,Pallavi Singh,100 Koramangala,+91 7402449176,upi,2026-08-08T08:46:25.912Z
SYN003933,50,3742.0,0.0,299.36,4041.36,delivered,Pallavi Singh,327 MG Road,+91 9803772066,card,2026-04-17T08:46:25.912Z
SYN003934,50,6713.0,0.0,537.04,7250.04,delivered,Pallavi Singh,299 MG Road,+91 8916727741,cash,2026-03-25T08:46:25.912Z
SYN003935,50,5247.0,0.0,419.76,5666.76,delivered,Pallavi Singh,389 Laxmi Nagar,+91 8270250440,cash,2026-05-09T08:46:25.912Z
SYN003936,50,3634.0,0.0,290.72,3924.72,delivered,Pallavi Singh,262 Brigade Road,+91 7159666399,cash,2026-07-15T08:46:25.912Z
SYN003937,50,2859.0,0.0,228.72,3087.72,delivered,Pallavi Singh,110 Gandhi Path,+91 7590087160,card,2026-01-13T08:46:25.912Z
SYN003938,50,2068.0,0.0,165.44,2233.44,delivered,Pallavi Singh,396 Laxmi Nagar,+91 8259084938,cash,2026-04-15T08:46:25.912Z
SYN003939,50,2064.0,0.0,165.12,2229.12,delivered,Pallavi Singh,85 Park Street,+91 7862519830,upi,2025-12-23T08:46:25.912Z
SYN003940,50,2924.0,0.0,233.92,3157.92,delivered,Pallavi Singh,97 Nehru Nagar,+91 7143275826,upi,2025-10-07T08:46:25.912Z
SYN003941,50,2793.0,0.0,223.44,3016.44,delivered,Pallavi Singh,436 Salt Lake,+91 9916529726,upi,2026-04-24T08:46:25.912Z
SYN003942,50,4522.0,0.0,361.76,4883.76,delivered,Pallavi Singh,38 Laxmi Nagar,+91 8917858601,upi,2026-08-01T08:46:25.912Z
SYN003943,50,4952.0,0.0,396.16,5348.16,delivered,Pallavi Singh,262 MG Road,+91 8540132156,card,2026-01-08T08:46:25.912Z
SYN003944,50,3298.0,0.0,263.84,3561.84,delivered,Pallavi Singh,15 MG Road,+91 9759312038,card,2026-02-09T08:46:25.912Z
SYN003945,50,2884.0,0.0,230.72,3114.72,delivered,Pallavi Singh,307 Park Street,+91 7192144425,upi,2025-09-17T08:46:25.912Z
SYN003946,50,3541.0,0.0,283.28,3824.28,delivered,Pallavi Singh,395 Gandhi Path,+91 8189049818,upi,2025-12-19T08:46:25.912Z
SYN003947,50,3482.0,0.0,278.56,3760.56,delivered,Pallavi Singh,262 Brigade Road,+91 8530823400,card,2026-06-07T08:46:25.912Z
SYN003948,50,4368.0,0.0,349.44,4717.44,delivered,Pallavi Singh,73 Banjara Hills,+91 9480659937,card,2025-12-11T08:46:25.912Z
SYN003949,50,3680.0,0.0,294.4,3974.4,delivered,Pallavi Singh,76 Brigade Road,+91 8770129768,upi,2026-06-14T08:46:25.912Z
SYN003950,50,2284.0,0.0,182.72,2466.72,delivered,Pallavi Singh,477 Banjara Hills,+91 8900112762,upi,2025-12-15T08:46:25.912Z
SYN003951,50,2369.0,0.0,189.52,2558.52,delivered,Pallavi Singh,446 Park Street,+91 7746126296,card,2026-04-26T08:46:25.912Z
SYN003952,50,5222.0,0.0,417.76,5639.76,delivered,Pallavi Singh,422 Banjara Hills,+91 7388286033,upi,2026-07-30T08:46:25.912Z
SYN003953,50,4218.0,0.0,337.44,4555.44,delivered,Pallavi Singh,13 Koramangala,+91 9431488340,card,2026-01-07T08:46:25.912Z
SYN003954,50,4533.0,0.0,362.64,4895.64,delivered,Pallavi Singh,374 Andheri West,+91 8480371142,cash,2026-07-28T08:46:25.912Z
SYN003955,50,4470.0,0.0,357.6,4827.6,delivered,Pallavi Singh,79 Banjara Hills,+91 9247812651,cash,2026-08-17T08:46:25.912Z
SYN003956,50,5984.0,0.0,478.72,6462.72,delivered,Pallavi Singh,321 Nehru Nagar,+91 8704692822,upi,2026-04-20T08:46:25.912Z
SYN003957,50,2518.0,0.0,201.44,2719.44,delivered,Pallavi Singh,47 MG Road,+91 8685680429,card,2026-05-16T08:46:25.912Z
SYN003958,50,2920.0,0.0,233.6,3153.6,delivered,Pallavi Singh,392 Nehru Nagar,+91 7392721131,upi,2025-09-26T08:46:25.912Z
SYN003959,50,3494.0,0.0,279.52,3773.52,delivered,Pallavi Singh,168 Nehru Nagar,+91 8320683020,cash,2026-04-18T08:46:25.912Z
SYN003960,50,3441.0,0.0,275.28,3716.28,delivered,Pallavi Singh,418 Brigade Road,+91 9497676767,card,2025-11-14T08:46:25.912Z
SYN003961,50,2927.0,0.0,234.16,3161.16,delivered,Pallavi Singh,403 Salt Lake,+91 9552964585,card,2025-11-05T08:46:25.912Z
SYN003962,50,2821.0,0.0,225.68,3046.68,delivered,Pallavi Singh,166 Gandhi Path,+91 8066751290,upi,2026-07-03T08:46:25.912Z
SYN003963,50,2168.0,0.0,173.44,2341.44,delivered,Pallavi Singh,107 Banjara Hills,+91 7858364716,upi,2025-09-04T08:46:25.912Z
SYN003964,50,971.0,0.0,77.68,1048.68,delivered,Pallavi Singh,307 Salt Lake,+91 9064731296,upi,2026-08-07T08:46:25.912Z
SYN003965,50,3027.0,0.0,242.16,3269.16,delivered,Pallavi Singh,436 Laxmi Nagar,+91 7165081622,cash,2025-11-30T08:46:25.912Z
SYN003966,50,4375.0,0.0,350.0,4725.0,delivered,Pallavi Singh,356 Nehru Nagar,+91 7738361698,card,2026-08-03T08:46:25.912Z
SYN003967,50,4444.0,0.0,355.52,4799.52,delivered,Pallavi Singh,347 Nehru Nagar,+91 9718069369,cash,2026-05-02T08:46:25.912Z
SYN003968,50,2449.0,0.0,195.92,2644.92,delivered,Pallavi Singh,41 Salt Lake,+91 9932013997,card,2025-11-21T08:46:25.912Z
SYN003969,50,1788.0,0.0,143.04,1931.04,delivered,Pallavi Singh,234 Salt Lake,+91 9402398405,cash,2026-04-04T08:46:25.912Z
SYN003970,50,1436.0,0.0,114.88,1550.88,delivered,Pallavi Singh,25 Laxmi Nagar,+91 7749531813,card,2025-09-03T08:46:25.912Z
SYN003971,50,3409.0,0.0,272.72,3681.72,delivered,Pallavi Singh,65 Nehru Nagar,+91 9188520183,card,2026-03-12T08:46:25.912Z
SYN003972,50,1646.0,0.0,131.68,1777.68,delivered,Pallavi Singh,64 Banjara Hills,+91 7476241127,upi,2026-04-05T08:46:25.912Z
SYN003973,50,2788.0,0.0,223.04,3011.04,delivered,Pallavi Singh,12 Park Street,+91 8509099568,card,2025-10-01T08:46:25.912Z
SYN003974,50,4416.0,0.0,353.28,4769.28,delivered,Pallavi Singh,199 Brigade Road,+91 7945879213,cash,2026-08-09T08:46:25.912Z
SYN003975,50,4601.0,0.0,368.08,4969.08,delivered,Pallavi Singh,155 Gandhi Path,+91 7758417941,cash,2026-03-11T08:46:25.912Z
SYN003976,50,2020.0,0.0,161.6,2181.6,delivered,Pallavi Singh,490 Salt Lake,+91 8735592764,upi,2026-05-05T08:46:25.912Z
SYN003977,50,3844.0,0.0,307.52,4151.52,delivered,Pallavi Singh,441 Nehru Nagar,+91 9066469556,upi,2026-04-18T08:46:25.912Z
SYN003978,50,3775.0,0.0,302.0,4077.0,delivered,Pallavi Singh,409 Koramangala,+91 7106429035,upi,2025-10-21T08:46:25.912Z
SYN003979,50,2654.0,0.0,212.32,2866.32,delivered,Pallavi Singh,111 Gandhi Path,+91 8025837790,upi,2026-05-20T08:46:25.912Z
SYN003980,50,3173.0,0.0,253.84,3426.84,delivered,Pallavi Singh,250 Gandhi Path,+91 8651790801,cash,2026-08-21T08:46:25.912Z
SYN003981,50,6372.0,0.0,509.76,6881.76,delivered,Pallavi Singh,125 Park Street,+91 7812935091,upi,2025-10-21T08:46:25.912Z
SYN003982,50,3064.0,0.0,245.12,3309.12,delivered,Pallavi Singh,247 Gandhi Path,+91 8352628570,upi,2025-11-21T08:46:25.912Z
SYN003983,50,1678.0,0.0,134.24,1812.24,delivered,Pallavi Singh,25 Andheri West,+91 9557264208,cash,2026-05-29T08:46:25.912Z
SYN003984,50,1829.0,0.0,146.32,1975.32,delivered,Pallavi Singh,440 Banjara Hills,+91 9745845293,upi,2025-09-22T08:46:25.912Z
SYN003985,50,4464.0,0.0,357.12,4821.12,delivered,Pallavi Singh,243 Salt Lake,+91 8215994892,cash,2026-01-04T08:46:25.912Z
SYN003986,50,3612.0,0.0,288.96,3900.96,delivered,Pallavi Singh,406 Gandhi Path,+91 9960156425,card,2026-01-09T08:46:25.912Z
SYN003987,50,2290.0,0.0,183.2,2473.2,delivered,Pallavi Singh,281 Brigade Road,+91 8563071446,upi,2026-03-10T08:46:25.912Z
SYN003988,50,4309.0,0.0,344.72,4653.72,delivered,Pallavi Singh,172 Nehru Nagar,+91 9147522518,upi,2026-02-02T08:46:25.912Z
SYN003989,50,3496.0,0.0,279.68,3775.68,delivered,Pallavi Singh,433 Salt Lake,+91 9328610427,upi,2026-06-05T08:46:25.912Z
SYN003990,50,5516.0,0.0,441.28,5957.28,delivered,Pallavi Singh,9 Park Street,+91 7069083130,card,2025-12-22T08:46:25.912Z
SYN003991,50,2017.0,0.0,161.36,2178.36,delivered,Pallavi Singh,330 Laxmi Nagar,+91 9253187537,upi,2026-03-17T08:46:25.912Z
SYN003992,50,2449.0,0.0,195.92,2644.92,delivered,Pallavi Singh,366 Nehru Nagar,+91 9731667692,upi,2025-10-15T08:46:25.912Z
SYN003993,50,3442.0,0.0,275.36,3717.36,delivered,Pallavi Singh,46 Laxmi Nagar,+91 7337199937,cash,2026-01-16T08:46:25.912Z
SYN003994,50,4180.0,0.0,334.4,4514.4,delivered,Pallavi Singh,257 Andheri West,+91 8771834202,card,2026-08-13T08:46:25.912Z
SYN003995,50,5096.0,0.0,407.68,5503.68,delivered,Pallavi Singh,484 Andheri West,+91 8962653730,card,2026-01-12T08:46:25.912Z
SYN003996,50,3642.0,0.0,291.36,3933.36,delivered,Pallavi Singh,487 Brigade Road,+91 8099865171,cash,2026-08-16T08:46:25.912Z
SYN003997,50,2448.0,0.0,195.84,2643.84,delivered,Pallavi Singh,287 Laxmi Nagar,+91 9760984968,upi,2026-02-23T08:46:25.912Z
SYN003998,50,2833.0,0.0,226.64,3059.64,delivered,Pallavi Singh,247 Gandhi Path,+91 9666879557,card,2025-11-28T08:46:25.912Z
SYN003999,50,3772.0,0.0,301.76,4073.76,delivered,Pallavi Singh,224 Koramangala,+91 8933284375,cash,2026-01-08T08:46:25.912Z
SYN004000,50,2588.0,0.0,207.04,2795.04,delivered,Pallavi Singh,25 Banjara Hills,+91 7196863169,cash,2025-11-16T08:46:25.912Z
SYN004001,50,3144.0,0.0,251.52,3395.52,delivered,Pallavi Singh,426 Laxmi Nagar,+91 9620024846,card,2026-08-06T08:46:25.912Z
SYN004002,50,2478.0,0.0,198.24,2676.24,delivered,Pallavi Singh,215 Banjara Hills,+91 7509848122,cash,2026-05-14T08:46:25.912Z
SYN004003,50,2924.0,0.0,233.92,3157.92,delivered,Pallavi Singh,89 Andheri West,+91 9041783976,upi,2026-05-21T08:46:25.912Z
SYN004004,50,3391.0,0.0,271.28,3662.28,delivered,Pallavi Singh,114 Koramangala,+91 9866048255,upi,2025-10-02T08:46:25.912Z
SYN004005,50,3690.0,0.0,295.2,3985.2,delivered,Pallavi Singh,423 Brigade Road,+91 9291682745,upi,2026-01-04T08:46:25.912Z
SYN004006,50,4937.0,0.0,394.96,5331.96,delivered,Pallavi Singh,354 Park Street,+91 7510730569,cash,2025-11-10T08:46:25.912Z
SYN004007,50,3043.0,0.0,243.44,3286.44,delivered,Pallavi Singh,397 MG Road,+91 7360435349,upi,2026-04-12T08:46:25.912Z
SYN004008,50,3637.0,0.0,290.96,3927.96,delivered,Pallavi Singh,427 Park Street,+91 9484323075,upi,2026-05-16T08:46:25.912Z
SYN004009,50,1372.0,0.0,109.76,1481.76,delivered,Pallavi Singh,272 Banjara Hills,+91 7383589744,upi,2026-05-22T08:46:25.912Z
SYN004010,50,4251.0,0.0,340.08,4591.08,delivered,Pallavi Singh,322 Park Street,+91 9063821098,card,2026-06-09T08:46:25.912Z
SYN004011,50,2776.0,0.0,222.08,2998.08,delivered,Pallavi Singh,80 Laxmi Nagar,+91 7119493555,card,2026-05-11T08:46:25.912Z
SYN004012,51,504.0,0.0,40.32,544.32,delivered,Ashish Nair,323 MG Road,+91 9783047486,card,2026-05-27T08:46:25.912Z
SYN004013,51,2246.0,0.0,179.68,2425.68,delivered,Ashish Nair,330 MG Road,+91 7851490549,cash,2026-03-03T08:46:25.912Z
SYN004014,51,900.0,0.0,72.0,972.0,delivered,Ashish Nair,304 Park Street,+91 8446181229,upi,2025-09-17T08:46:25.912Z
SYN004015,51,1460.0,0.0,116.8,1576.8,delivered,Ashish Nair,122 Andheri West,+91 7077093072,card,2026-08-20T08:46:25.912Z
SYN004016,51,1620.0,0.0,129.6,1749.6,delivered,Ashish Nair,32 Nehru Nagar,+91 8419790080,card,2025-08-27T08:46:25.912Z
SYN004017,51,822.0,0.0,65.76,887.76,delivered,Ashish Nair,86 Banjara Hills,+91 9455858280,cash,2026-04-03T08:46:25.912Z
SYN004018,51,1644.0,0.0,131.52,1775.52,delivered,Ashish Nair,264 Laxmi Nagar,+91 8755445006,cash,2026-04-18T08:46:25.912Z
SYN004019,51,1170.0,0.0,93.6,1263.6,delivered,Ashish Nair,120 Andheri West,+91 7583699899,cash,2026-02-08T08:46:25.912Z
SYN004020,51,1220.0,0.0,97.6,1317.6,delivered,Ashish Nair,350 Koramangala,+91 9418480621,cash,2026-03-21T08:46:25.912Z
SYN004021,51,1311.0,0.0,104.88,1415.88,delivered,Ashish Nair,313 Salt Lake,+91 9628934979,upi,2026-07-23T08:46:25.912Z
SYN004022,51,2553.0,0.0,204.24,2757.24,delivered,Ashish Nair,52 Salt Lake,+91 8208977851,upi,2026-06-26T08:46:25.912Z
SYN004023,51,2023.0,0.0,161.84,2184.84,delivered,Ashish Nair,467 Nehru Nagar,+91 8528150476,upi,2025-10-29T08:46:25.912Z
SYN004024,51,745.0,0.0,59.6,804.6,delivered,Ashish Nair,456 Brigade Road,+91 9629354757,cash,2026-02-14T08:46:25.912Z
SYN004025,51,2564.0,0.0,205.12,2769.12,delivered,Ashish Nair,72 Park Street,+91 9699645227,card,2025-12-06T08:46:25.912Z
SYN004026,51,695.0,0.0,55.6,750.6,delivered,Ashish Nair,223 Koramangala,+91 9239165976,card,2025-11-12T08:46:25.912Z
SYN004027,51,1463.0,0.0,117.04,1580.04,delivered,Ashish Nair,58 Salt Lake,+91 9590940182,card,2026-06-21T08:46:25.912Z
SYN004028,51,1771.0,0.0,141.68,1912.68,delivered,Ashish Nair,246 Banjara Hills,+91 7782939850,card,2026-04-06T08:46:25.912Z
SYN004029,51,1858.0,0.0,148.64,2006.64,delivered,Ashish Nair,420 Gandhi Path,+91 7824546675,upi,2026-04-04T08:46:25.912Z
SYN004030,51,2463.0,0.0,197.04,2660.04,delivered,Ashish Nair,496 Banjara Hills,+91 7473516378,cash,2026-07-24T08:46:25.912Z
SYN004031,51,1309.0,0.0,104.72,1413.72,delivered,Ashish Nair,461 Banjara Hills,+91 7189439492,card,2026-05-05T08:46:25.912Z
SYN004032,51,1498.0,0.0,119.84,1617.84,delivered,Ashish Nair,482 Nehru Nagar,+91 9783112997,upi,2025-11-17T08:46:25.912Z
SYN004033,51,902.0,0.0,72.16,974.16,delivered,Ashish Nair,235 Koramangala,+91 7713360427,cash,2025-09-03T08:46:25.912Z
SYN004034,51,493.0,49.0,39.44,581.44,delivered,Ashish Nair,36 Koramangala,+91 7505829627,cash,2025-10-27T08:46:25.912Z
SYN004035,51,1420.0,0.0,113.6,1533.6,delivered,Ashish Nair,299 Gandhi Path,+91 9490441414,card,2026-03-11T08:46:25.912Z
SYN004036,51,1061.0,0.0,84.88,1145.88,delivered,Ashish Nair,441 Koramangala,+91 9111769551,upi,2026-04-25T08:46:25.912Z
SYN004037,51,801.0,0.0,64.08,865.08,delivered,Ashish Nair,271 Brigade Road,+91 8149337612,card,2025-10-25T08:46:25.912Z
SYN004038,51,1758.0,0.0,140.64,1898.64,delivered,Ashish Nair,324 Banjara Hills,+91 7323332924,cash,2025-11-23T08:46:25.912Z
SYN004039,51,1987.0,0.0,158.96,2145.96,delivered,Ashish Nair,385 Gandhi Path,+91 7989915225,upi,2026-01-20T08:46:25.912Z
SYN004040,51,1190.0,0.0,95.2,1285.2,delivered,Ashish Nair,357 Laxmi Nagar,+91 8437625684,cash,2026-08-17T08:46:25.912Z
SYN004041,51,2406.0,0.0,192.48,2598.48,delivered,Ashish Nair,412 Koramangala,+91 9605321401,cash,2026-07-07T08:46:25.912Z
SYN004042,51,1451.0,0.0,116.08,1567.08,delivered,Ashish Nair,301 Banjara Hills,+91 9125378221,upi,2026-03-27T08:46:25.912Z
